Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","106","Italy","5510","Production","552","Blueberries","2011","2011","tonnes","1623","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","106","Italy","5510","Production","552","Blueberries","2012","2012","tonnes","1635","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","106","Italy","5510","Production","552","Blueberries","2013","2013","tonnes","1646","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","106","Italy","5510","Production","552","Blueberries","2014","2014","tonnes","1664","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","106","Italy","5510","Production","552","Blueberries","2015","2015","tonnes","1682","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","106","Italy","5510","Production","552","Blueberries","2016","2016","tonnes","1667","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","106","Italy","5510","Production","552","Blueberries","2017","2017","tonnes","1671","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","106","Italy","5510","Production","552","Blueberries","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","106","Italy","5510","Production","552","Blueberries","2019","2019","tonnes","0","","Official data"
"QCL","Crops and livestock products","106","Italy","5510","Production","552","Blueberries","2020","2020","tonnes","6750","","Official data"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","1991","1991","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","1992","1992","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","1993","1993","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","1994","1994","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","1995","1995","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","1996","1996","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","1997","1997","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","1998","1998","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","1999","1999","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2000","2000","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2001","2001","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2002","2002","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2003","2003","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2004","2004","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2005","2005","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2006","2006","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2007","2007","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2008","2008","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2009","2009","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2010","2010","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2011","2011","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2012","2012","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2013","2013","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2014","2014","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2015","2015","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2016","2016","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2017","2017","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2018","2018","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2019","2019","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5312","Area harvested","552","Blueberries","2020","2020","ha","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","1991","1991","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","1992","1992","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","1993","1993","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","1994","1994","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","1995","1995","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","1996","1996","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","1997","1997","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","1998","1998","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","1999","1999","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2000","2000","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2001","2001","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2002","2002","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2003","2003","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2004","2004","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2005","2005","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2006","2006","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2007","2007","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2008","2008","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2009","2009","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2010","2010","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2011","2011","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2012","2012","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2013","2013","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2014","2014","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2015","2015","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2016","2016","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2017","2017","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","110","Japan","5510","Production","552","Blueberries","2019","2019","tonnes","","M","Data not available"
